alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
1.9505124999999999,0.995496278912776,0.991331701588917,0.0010551934720890097,"[0.0, 0.30785181529791406, 0.7548081971479954, 0.995496278912776]",0.30785181529791406,0.7898625497249906,0.027928460383657223,0.7832742454298296,0.028514072929738767
1.9605099999999998,0.9956530411260526,0.9916240303141314,0.0010199272435598827,"[0.0, 0.3090058791921837, 0.7518643438099605, 0.9956530411260526]",0.3090058791921837,0.7907780353460119,0.027854669390515147,0.7842018886728326,0.028440253425963905
1.9705074999999999,0.9958034640032396,0.9919051067667438,0.0009860060564112205,"[0.0, 0.3101616146946502, 0.7489176164498043, 0.9958034640032396]",0.3101616146946502,0.7916857163200669,0.02778148717987461,0.7851215149963053,0.02836707188837485
1.9805049999999997,0.9959478824791032,0.9921754931236989,0.0009533631214767892,"[0.0, 0.3113192825331826, 0.7459981700140241, 0.9959478824791032]",0.3113192825331826,0.7925857055863482,0.027708904409848054,0.7860332291985533,0.02829451997738742
1.9905024999999998,0.9960865614977372,0.9924356262626793,0.0009219466807402297,"[0.0, 0.31247914692370843, 0.7430969240078499, 0.9960865614977372]",0.31247914692370843,0.7934781120502928,0.02763691204520752,0.7869371326885455,0.028222589623132288
2.0004999999999997,0.9962197233765684,0.9926858678138613,0.0008917139894022499,"[0.0, 0.3136414777425249, 0.740194746166047, 0.9962197233765684]",0.3136414777425249,0.7943630423103228,0.027565501217683076,0.7878333234777531,0.028151273026104377
2.0104974999999996,0.996347992071133,0.9929273419642423,0.0008625301269725282,"[0.0, 0.31480655421703907, 0.737299099467298, 0.996347992071133]",0.31480655421703907,0.7952406037175862,0.02749466297872436,0.7887218999266701,0.02808056235902429
2.020495,0.9964711370395324,0.9931595689796824,0.0008344539148711708,"[0.0, 0.31597466310783506, 0.7344304901536444, 0.9964711370395324]",0.31597466310783506,0.7961109021071997,0.02742438848087919,0.7896029600568019,0.028010449821588457
2.0304925,0.9965895240993038,0.9933831941426653,0.0008074081505399719,"[0.0, 0.31714609656659315, 0.7315730040797813, 0.9965895240993038]",0.31714609656659315,0.7969740392919695,0.027354669178445,0.7904765974478071,0.027940927966964266
2.0404899999999997,0.9967033769212489,0.9935985999133954,0.0007813473590447644,"[0.0, 0.31832115725344584, 0.7287103705705587, 0.9967033769212489]",0.31832115725344584,0.7978301173270023,0.027285496482902898,0.7913429043722585,0.027871989452333674
2.0504874999999996,0.9968129057536343,0.9938061470536462,0.0007562286357351237,"[0.0, 0.31950015906853685, 0.7258552760700613, 0.9968129057536343]",0.31950015906853685,0.7986792385259356,0.02721686176006691,0.792201973547878,0.02780362689945481
2.060485,0.9969183084662241,0.9940061762491067,0.0007320114541435347,"[0.0, 0.32068342357583174, 0.7230249038889447, 0.9969183084662241]",0.32068342357583174,0.7995215015137981,0.027148756646503184,0.7930538959343125,0.027735833069988964
2.0704825,0.9970197714853345,0.99419900956314,0.000708657493893745,"[0.0, 0.32187128342638616, 0.7202056293601732, 0.9970197714853345]",0.32187128342638616,0.8003570037196486,0.02708117284717853,0.7938987586676286,0.027668601029868272
2.0804799999999997,0.9971174706431656,0.9943849517613101,0.0006861304838977622,"[0.0, 0.3230640854802018, 0.7173837809526256, 0.9971174706431656]",0.3230640854802018,0.8011858434204318,0.02701410196885331,0.7947366488284598,0.027601923849436095
2.0904775,0.9972115719475331,0.9945642915143964,0.0006643960599491266,"[0.0, 0.32426218890253244, 0.7145556100248251, 0.9972115719475331]",0.32426218890253244,0.8020081171767555,0.026947535724703618,0.7955676536436096,0.027535794587403968
2.100475,0.9973022322819806,0.9947373024953884,0.0006434216348698563,"[0.0, 0.3254659648759414, 0.7117503801651993, 0.9973022322819806]",0.3254659648759414,0.8028239187452225,0.026881466019965564,0.7963918571555093,0.0274702065558877
2.1104724999999998,0.9973896000431101,0.9949042443804588,0.0006231762800336209,"[0.0, 0.32667475696050485, 0.7089609378463447, 0.9973896000431101]",0.32667475696050485,0.8036333029203816,0.026815888838806888,0.7972093412723708,0.027405153236838894
2.1204699999999996,0.9974738157226326,0.9950653637655521,0.0006036306168789186,"[0.0, 0.3278868539051254, 0.7061758454710944, 0.9974738157226326]",0.3278868539051254,0.8044362846667883,0.02675080439740968,0.7980201882370335,0.02734062808558033
2.1304675,0.9975550124392214,0.9952208950059659,0.0005847567175459503,"[0.0, 0.32910247012469157, 0.7033833977468437, 0.9975550124392214]",0.32910247012469157,0.8052329490147546,0.026686205494561265,0.7988244796229579,0.027276624610702276
2.140465,0.9976333164259548,0.9953710609879245,0.0005665280135643425,"[0.0, 0.3303218797984337, 0.7005853179703146, 0.9976333164259548]",0.3303218797984337,0.8060233824431853,0.026622084741106836,0.7996222933950932,0.027213136607951216
2.1504624999999997,0.9977088474774316,0.9955160738381454,0.0005489192118858545,"[0.0, 0.33154536671746015, 0.69780863763643, 0.9977088474774316]",0.33154536671746015,0.8068076719790106,0.026558434678887688,0.8004137069332298,0.027150157919639074
2.1604599999999996,0.9977817193608497,0.9956561355780178,0.0005319062174738466,"[0.0, 0.33277322153193833, 0.6950457103673912, 0.9977817193608497]",0.33277322153193833,0.8075859024036891,0.026495248004916244,0.8011987979059949,0.027087682365092874
2.1704575,0.9978520401942956,0.995791438727193,0.0005154660618840647,"[0.0, 0.33400574259979193, 0.6922868723336237, 0.9978520401942956]",0.33400574259979193,0.8083581565452899,0.02643251754641748,0.8019776420159448,0.02702570392009461
2.180455,0.9979199127957017,0.9959221668619693,0.0004995768371957848,"[0.0, 0.3352432396808249, 0.6895222503415491, 0.9979199127957017]",0.3352432396808249,0.8091245178699528,0.02637023604980143,0.8027503123336208,0.026964216769875347
2.1904524999999997,0.9979854350048454,0.9960484951319039,0.0004842176348899569,"[0.0, 0.33648603316556497, 0.6867429595412335, 0.9979854350048454]",0.33648603316556497,0.8098850692661896,0.026308396277052965,0.8035168820585242,0.02690321508940386
2.2004499999999996,0.99804869998136,0.996170590739366,0.0004693684891123734,"[0.0, 0.33773445204380437, 0.6839739368466171, 0.99804869998136]",0.33773445204380437,0.8106398908235756,0.026246991183516158,0.8042774242788768,0.02684269306250426
